CpG,logFC,t,P.Value,adj.P.Val,B,Male_ART_mean,Female_ART_mean,Male_nonART_mean,Female_nonART_mean,Male_nonART_v_ART_dB,Female_nonART_v_ART_dB,chr,pos,bacon_pvalue,adj_bacon_pvalue
cg16337138,0.01459389,0.1239575,0.901554,0.9885642,-5.713526,0.06654383,0.2956509,0.09990342,0.3014705,-0.03335959,-0.00581955,chrX,36976075,0.898180806942208,1
cg16337760,0.156269,1.24299,0.2162682,0.8329222,-5.028477,0.1388437,0.2774117,0.135507,0.2867268,0.00333673,-0.009315146,chrX,120181344,0.344270414153581,1
cg16340603,0.03204057,0.3475385,0.728789,0.9659101,-5.66601,0.6926658,0.7085388,0.6755495,0.7057766,0.0171163,0.002762209,chrX,8538826,0.931014866165337,1
cg16341056,-0.004519825,-0.04519272,0.964028,0.9951602,-5.719535,0.6414456,0.660204,0.6242649,0.6618748,0.01718074,-0.001670825,chrX,151286548,0.771616717816152,1
cg16341506,0.1042717,1.290956,0.1991736,0.8251182,-4.97445,0.7396026,0.7230856,0.7196512,0.7348259,0.01995146,-0.01174032,chrX,11518100,0.321302443001575,1
cg16342780,-0.1299923,-1.659685,0.09956053,0.7523216,-4.493443,0.8469844,0.8298236,0.8502121,0.8193998,-0.003227774,0.01042389,chrX,153030343,0.0658593849587467,1
cg16343803,0.06073673,1.310985,0.1923387,0.8204127,-4.951302,0.6647412,0.6220397,0.6594467,0.6324046,0.005294546,-0.01036496,chrX,49107214,0.312015024237638,1
cg16343842,0.02306383,0.2076532,0.8358479,0.9837603,-5.701012,0.07499962,0.5437022,0.1281351,0.5444158,-0.05313553,-7.136549e-4,chrX,150066722,0.961992746512559,1
cg16344336,0.02603468,0.2515493,0.8018151,0.9775519,-5.691925,0.731857,0.7264032,0.7119633,0.7251375,0.01989373,0.001265669,chrX,153555724,0.995584221462593,1
cg16345121,-0.03884702,-0.3718307,0.7106675,0.9640015,-5.658137,0.8568853,0.8330751,0.8526558,0.8306221,0.004229469,0.002453,chrX,18244661,0.546061297570235,1
cg16345668,0.004251545,0.05476232,0.9564179,0.9942909,-5.719103,0.6203784,0.5832819,0.6057584,0.5842304,0.01461999,-9.484989e-4,chrX,70775097,0.845899393237099,1
cg16348674,-0.08230706,-0.6778247,0.4991735,0.9224143,-5.513668,0.1778772,0.5585288,0.2056866,0.5445174,-0.02780934,0.01401145,chrX,118987376,0.369571429863429,1
cg16349029,0.006243081,0.1133023,0.9099782,0.9890856,-5.714666,0.9031909,0.8864642,0.9002087,0.8865212,0.002982214,-5.693858e-5,chrX,22012693,0.890095374040254,1
cg16349594,0.08249858,0.7460229,0.4570967,0.9127409,-5.470073,0.7527054,0.7928249,0.7419436,0.8083472,0.01076181,-0.01552227,chrX,144272790,0.639128874492657,1
cg16350494,0.03364083,0.5088181,0.6118038,0.9466532,-5.603825,0.8750465,0.877564,0.884531,0.8796913,-0.009484525,-0.002127323,chrX,49121910,0.809309314419772,1
cg16350834,6.640591e-5,8.501715e-4,0.9993231,0.9999613,-5.720455,0.7974286,0.7987104,0.7867036,0.7955879,0.01072502,0.003122508,chrX,100609713,0.805618544038686,1
cg16351679,-0.007301176,-0.07851055,0.9375513,0.991128,-5.717676,0.8005189,0.8162585,0.7980231,0.8218086,0.002495803,-0.005550091,chrX,67580835,0.747278804442883,1
cg16353361,-0.01019994,-0.1064773,0.9153795,0.989166,-5.715343,0.4965134,0.6202307,0.4879202,0.6237845,0.008593213,-0.003553735,chrX,128790057,0.727041358759834,1
cg16354105,0.08486492,1.580232,0.1166574,0.7700018,-4.606828,0.4436458,0.5270558,0.4356134,0.5453262,0.0080324,-0.01827036,chrX,68132404,0.204317094350517,1
cg16355818,0.07243959,0.7624315,0.4472823,0.9104875,-5.458967,0.784016,0.78368,0.7950992,0.784946,-0.01108325,-0.001265933,chrX,110365847,0.627916613208723,1
cg16356987,0.01289421,0.1913465,0.848574,0.984038,-5.703945,0.4842563,0.59601,0.4902986,0.5987689,-0.006042225,-0.002758904,chrX,128977928,0.949528037167072,1
cg16357225,0.03903745,0.3740671,0.7090073,0.9636903,-5.657386,0.1828709,0.6112911,0.2054846,0.6189588,-0.02261367,-0.007667683,chrX,147582127,0.910805600369565,1
cg16359563,0.1362982,1.535082,0.1273675,0.7769787,-4.668893,0.145789,0.2834276,0.1546357,0.3028366,-0.008846702,-0.01940907,chrX,64196429,0.220188942577564,1
cg16360370,0.06181755,0.5082174,0.6122238,0.9466532,-5.6041,0.8211443,0.8297313,0.8015304,0.8370178,0.0196139,-0.007286522,chrX,70363992,0.809756030156517,1
cg16361396,0.05893384,0.7304391,0.46653,0.9160376,-5.4804,0.8118748,0.801301,0.8054903,0.8062366,0.0063845,-0.004935578,chrX,150069224,0.64985449281142,1
cg16361847,0.06943632,1.56768,0.1195605,0.7733164,-4.624255,0.4725221,0.4373358,0.4643807,0.4512829,0.008141379,-0.01394706,chrX,19140661,0.208643607343655,1
cg16367232,0.01357617,0.1125834,0.9105469,0.9890856,-5.714739,0.0776458,0.3615825,0.110301,0.37116,-0.03265517,-0.009577429,chrX,129040481,0.889550256471225,1
cg16369168,0.138668,1.831953,0.06941134,0.7181903,-4.229519,0.2608361,0.2100839,0.2491816,0.2212106,0.0116545,-0.01112668,chrX,145360053,0.130820035304402,1
cg16369705,0.1681151,1.519296,0.1312899,0.7769787,-4.690187,0.794056,0.8052689,0.7645772,0.8209032,0.02947879,-0.01563425,chrX,114427194,0.225941757058083,1
cg16371488,0.1139031,0.8341277,0.4058484,0.8995096,-5.407639,0.05565908,0.06314044,0.06328689,0.06241402,-0.007627816,7.264182e-4,chrX,40506945,0.579952289853921,1
cg16371598,-0.06097013,-0.6182701,0.5375563,0.9304716,-5.548348,0.2118158,0.478664,0.2300668,0.4748106,-0.01825103,0.003853392,chrX,72433997,0.400833651426922,1
cg16374753,-0.07243123,-0.7467604,0.4566529,0.9126707,-5.469579,0.9083246,0.8608163,0.8970116,0.8519583,0.011313,0.008857931,chrX,79279642,0.335336389367027,1
cg16375972,0.01132169,0.1286417,0.8978542,0.9885642,-5.712993,0.4220191,0.5101976,0.4231998,0.5162834,-0.00118069,-0.006085857,chrX,34383726,0.90173869386315,1
cg16376702,-0.03300439,-0.4346381,0.6645972,0.9525881,-5.635326,0.8916664,0.8534192,0.893047,0.8512621,-0.001380545,0.002157065,chrX,19373570,0.506730713554026,1
cg16380377,0.05620903,0.5969942,0.5516238,0.9333379,-5.559971,0.862637,0.8088084,0.8630973,0.8106268,-4.603212e-4,-0.00181846,chrX,130195631,0.744482723469137,1
cg16380536,0.06741408,0.5493376,0.5837835,0.9404969,-5.584537,0.5386172,0.6314114,0.5459182,0.631348,-0.00730096,6.341145e-5,chrX,145077458,0.779327171722489,1
cg16381317,-0.004873172,-0.06413281,0.94897,0.9937515,-5.718601,0.8569,0.8885541,0.8502779,0.8901137,0.006622165,-0.001559612,chrX,141962211,0.757752126683159,1
cg16381758,-0.04810902,-0.5560796,0.5791806,0.9398162,-5.581185,0.2627205,0.4237236,0.2822534,0.4128394,-0.01953291,0.01088425,chrX,107334797,0.435119574813677,1
cg16384723,0.00337763,0.04311323,0.9656821,0.9951602,-5.719617,0.7973807,0.7452861,0.7887788,0.7523109,0.008601871,-0.007024728,chrX,9374103,0.837157655360121,1
cg16385415,0.1077575,0.7784753,0.4378045,0.9085207,-5.447877,0.2045268,0.3768761,0.21686830000000001,0.3868884,-0.01234144,-0.01001231,chrX,100307293,0.617036018313118,1
cg16391404,0.002197277,0.0390812,0.9688899,0.9957064,-5.719767,0.06894676,0.3734608,0.09407576,0.3752372,-0.025129,-0.001776398,chrX,84499522,0.834136549808636,1
cg16392772,0.01474623,0.1519204,0.879502,0.9875059,-5.710047,0.7983689,0.5374321,0.7777474,0.5384957,0.02062157,-0.001063597,chrX,71362841,0.919447946202806,1
cg16393257,-0.05919453,-0.7277549,0.4681658,0.9160376,-5.482156,0.8381732,0.8662603,0.8376,0.8564536,5.731709e-4,0.009806682,chrX,150932720,0.344564501849142,1
cg16394062,-0.0374747,-0.4841603,0.629145,0.9478432,-5.614844,0.8636109,0.8410217,0.8595997,0.8431866,0.004011223,-0.002164989,chrX,48672445,0.476803047874012,1
cg16394734,0.09451772,1.44659,0.1505905,0.7892409,-4.785529,0.1154131,0.4466888,0.1436305,0.4624291,-0.02821737,-0.01574029,chrX,69664757,0.253821214259273,1
cg16395120,-0.05404449,-1.359582,0.1764837,0.8112176,-4.893705,0.4542438,0.4557413,0.4270379,0.4453828,0.0272059,0.01035852,chrX,48217566,0.120799100866594,1
cg16396396,-0.115063,-0.9745631,0.3317162,0.8840166,-5.29393,0.8355892,0.8632692,0.8577356,0.8578973,-0.02214642,0.005371904,chrX,149928147,0.23720594619453,1
cg16397002,0.04071185,0.4294705,0.6683426,0.9532502,-5.637337,0.8151121,0.7046121,0.8001059,0.7079802,0.01500614,-0.003368078,chrX,100641870,0.86880035630141506,1
cg16397077,-0.2471913,-2.889159,0.004576582,0.3635724,-2.092508,0.8597759,0.7827957,0.8558618,0.7574198,0.003914056,0.02537592,chrX,106146809,0.00253551945121804,1
cg16398525,-0.01613058,-0.1732338,0.8627564,0.9856964,-5.706922,0.1225455,0.08826461,0.1218379,0.08779175,7.075682e-4,4.728587e-4,chrX,21764115,0.679520685179436,1
cg16399519,0.0782027,1.126514,0.2621714,0.8570708,-5.151378,0.8172813,0.7709786,0.809319,0.7798491,0.007962221,-0.008870519,chrX,129046475,0.404280146801447,1
cg16399859,-0.02133357,-0.2816895,0.7786615,0.9742867,-5.684681,0.4046895,0.3557971,0.3983752,0.354816,0.006314302,9.810755e-4,chrX,19689070,0.605029515387925,1
cg16401529,0.09779273,0.7849299,0.4340247,0.9068059,-5.443351,0.2708319,0.2465636,0.2859949,0.261971,-0.01516303,-0.01540738,chrX,90689603,0.612682061009462,1
cg16403901,0.07456105,1.482067,0.1409153,0.7822713,-4.739567,0.06822534,0.5549098,0.0995238,0.5684678,-0.03129846,-0.013558,chrX,49126486,0.239931697188468,1
cg16404900,0.04215797,0.4386928,0.6616644,0.952281,-5.633732,0.6931099,0.7081978,0.6771308,0.7166741,0.01597913,-0.008476342,chrX,108069881,0.861840823454896,1
cg16405492,-0.02649871,-0.2855086,0.7757414,0.9732847,-5.683704,0.8109686,0.5382821,0.8203346,0.5423405,-0.009365986,-0.004058404,chrX,107287404,0.602474134966205,1
cg16405946,0.1264303,2.386861,0.01853803,0.5600873,-3.215578,0.09719479,0.4567937,0.1390348,0.4738919,-0.04184002,-0.01709817,chrX,153640960,0.0410212791893441,1
cg16407164,0.05441154,0.5524168,0.5816791,0.9402583,-5.583011,0.3825086,0.4639226,0.4101757,0.4701708,-0.02766715,-0.006248224,chrX,69655097,0.777061494069436,1
cg16409172,0.03641765,0.4930921,0.6228388,0.9477142,-5.610915,0.2798236,0.586039,0.3245408,0.5868324,-0.04471717,-7.933549e-4,chrX,20008364,0.8210241487929,1
cg16410962,0.05496013,0.6046183,0.5465617,0.9320534,-5.555852,0.7885483,0.8400907,0.8109691,0.8413985,-0.02242071,-0.001307835,chrX,151139612,0.738954453422604,1
cg16411111,-0.03863524,-0.6061342,0.5455581,0.9320534,-5.555027,0.2722958,0.5556448,0.3040482,0.548562,-0.03175239,0.007082886,chrX,57147699,0.407393733602603,1
cg16412513,-0.02544943,-0.3924875,0.6953867,0.9615978,-5.651026,0.1712407,0.6430076,0.1972518,0.6365311,-0.02601108,0.006476479,chrX,54556692,0.532960583794086,1
cg16414561,-0.1317743,-1.252922,0.2126435,0.8329222,-5.017453,0.1835323,0.4221634,0.1796169,0.4045486,0.003915438,0.01761486,chrX,25033893,0.147313274011086,1
cg16414585,-0.05256935,-0.5653275,0.572895,0.9394135,-5.57652,0.8581731,0.7374607,0.8464546,0.7335173,0.01171846,0.003943396,chrX,69719382,0.429916564654694,1
cg16414775,0.0587292,0.8492236,0.3974295,0.8987294,-5.396251,0.1295601,0.4752242,0.1278105,0.4867888,0.00174956,-0.01156462,chrX,70842574,0.570076353887278,1
cg16415834,-0.04944296,-0.4751239,0.6355529,0.9493347,-5.618745,0.2482165,0.4028426,0.2364286,0.395281,0.01178789,0.007561641,chrX,9733868,0.482190783882907,1
cg16417206,-0.09513326,-1.319253,0.1895689,0.818092,-4.941646,0.756613,0.7072483,0.7260772,0.6951419,0.03053578,0.01210641,chrX,23718731,0.13034769853991,1
cg16417926,0.115619,1.397622,0.1647771,0.8039408,-4.847207,0.07487642,0.06680655,0.08301572,0.07135778,-0.008139298,-0.004551228,chrX,53254711,0.273897153092362,1
cg16421287,-0.00200068,-0.02879387,0.9770763,0.9971248,-5.720082,0.8624356,0.8660247,0.8558528,0.8649627,0.006582885,0.00106201,chrX,24368430,0.783680442772332,1
cg16424432,-0.0154887,-0.2074087,0.8360384,0.9838584,-5.701057,0.8469465,0.668966,0.8280084,0.6711046,0.01893817,-0.002138671,chrX,69350088,0.655663424751892,1
cg16426291,-0.07350209,-0.8948623,0.3726327,0.8939128,-5.360598,0.788556,0.6242822,0.750445,0.6176204,0.03811097,0.006661774,chrX,71793639,0.268931819440741,1
cg16428365,0.1707609,2.424815,0.0167902,0.5420086,-3.137355,0.8304132,0.8130141,0.8392305,0.8263573,-0.008817244,-0.01334318,chrX,152956287,0.0375501175551872,1
cg16428596,0.08960707,0.5240521,0.6011984,0.9442799,-5.5967460000000004,0.06854975,0.1788463,0.07284635,0.1919698,-0.004296599,-0.01312344,chrX,53468825,0.798001564183572,1
cg16428758,-0.01417381,-0.1893004,0.8501737,0.984156,-5.704296,0.7924918,0.6977063,0.7696644,0.6959963,0.02282737,0.001710062,chrX,154769629,0.668262878941291,1
cg16429439,0.1203816,1.434981,0.1538653,0.7944352,-4.800336,0.05285912,0.365939,0.08435778,0.3860446,-0.03149865,-0.02010565,chrX,77150966,0.258485442106067,1
cg16429758,0.07753277,0.9211185,0.3588166,0.8905961,-5.339253,0.7492212,0.7131511,0.7306976,0.7226132,0.01852359,-0.009462033,chrX,68755799,0.524175128594718,1
cg16431191,-0.01801225,-0.18568490000000001,0.853002,0.9844223,-5.704907,0.2263861,0.1559487,0.2080868,0.1524026,0.01829931,0.003546127,chrX,15693851,0.670789860328658,1
cg16431713,-0.01901282,-0.2197057,0.8264696,0.9825541,-5.698689,0.1757063,0.5920777,0.178785,0.599474,-0.003078684,-0.007396372,chrX,153626523,0.647162628600554,1
cg16436308,0.02126304,0.2840655,0.7768444,0.9735741,-5.684075,0.7718982,0.7222995,0.7521682,0.7289775,0.01972994,-0.006678016,chrX,32895719,0.979524399349535,1
cg16440909,0.0444039,0.3905796,0.696793,0.9618582,-5.651699,0.9104562,0.6090802,0.889822,0.617659,0.02063416,-0.008578828,chrX,149613745,0.898254751010671,1
cg16442842,0.1180479,1.379599,0.1702476,0.8085493,-4.869392,0.8518775,0.7399129,0.8285957,0.7471354,0.02328173,-0.007222543,chrX,26840368,0.281552360636133,1
cg16445002,0.05163421,0.4978025,0.6195244,0.947146,-5.608815,0.7995882,0.8343043,0.8040544,0.838223,-0.004466162,-0.0039187,chrX,106789168,0.817510893631927,1
cg16449231,0.07184098,0.9183227,0.360272,0.8908721,-5.341555,0.8594784,0.8325356,0.8646572,0.8376897,-0.005178761,-0.005154066,chrX,153668814,0.525924069654802,1
cg16452151,-0.1434192,-1.328936,0.1863629,0.8159677,-4.930263,0.8505116,0.7542889,0.8290035,0.7356098,0.02150813,0.01867902,chrX,153632400,0.128003289658435,1
cg16452396,0.09961003,1.148286,0.2531096,0.8563706,-5.129301,0.06753747,0.363314,0.08986377,0.3746163,-0.0223263,-0.01130231,chrX,133507394,0.392610995430211,1
cg16452780,0.03040604,0.3382159,0.7357851,0.9666167,-5.66889,0.8650897,0.8004335,0.8518316,0.800977,0.01325814,-5.435383e-4,chrX,39673285,0.938127998663622,1
cg16455067,0.06377244,0.6160206,0.539035,0.9306313,-5.549596,0.735938,0.7410971,0.7253518,0.7447897,0.01058622,-0.003692528,chrX,103042408,0.730711792283292,1
cg16457564,0.02686633,0.1741752,0.8620181,0.9855971,-5.706775,0.5891466,0.3989661,0.5661194,0.3993895,0.02302721,-4.234019e-4,chrX,115828397,0.936415830050076,1
cg16461551,0.06731914,0.7448645,0.4577941,0.9128705,-5.470848,0.8877127,0.8808741,0.9036095,0.886026,-0.01589686,-0.005151907,chrX,47156803,0.639923593101322,1
cg16464950,-0.1625765,-2.234089,0.027309,0.6069692,-3.519138,0.3906546,0.5269446,0.4024262,0.50794570000000006,-0.01177159,0.01899893,chrX,153209774,0.0168243079307768,1
cg16468136,-0.1105277,-1.078588,0.282911,0.8618397,-5.19852,0.8639107,0.7616091,0.8543937,0.7509448,0.00951704,0.01066431,chrX,48855528,0.199908556537252,1
cg16468913,-0.01588079,-0.2752843,0.7835661,0.9753224,-5.686288,0.3140388,0.5884826,0.3551866,0.5903921,-0.04114778,-0.001909461,chrX,135730298,0.609326139112618,1
cg16469199,-0.2304863,-2.23743,0.02708382,0.6069692,-3.512694,0.8734817,0.783033,0.8696801,0.7581726,0.003801624,0.02486047,chrX,48349075,0.0166779925915893,1
cg16473795,-0.056883,-0.7616567,0.447743,0.9107274,-5.459497,0.8404483,0.7949854,0.8155534,0.7953414,0.02489492,-3.560521e-4,chrX,38230586,0.328215830828477,1
cg16475631,-0.01666933,-0.2077227,0.8357938,0.9837556,-5.700999,0.741713,0.5888757,0.7156204,0.585853,0.02609258,0.003022716,chrX,45051168,0.655445797670059,1
cg16481170,0.1575044,1.65221,0.1010776,0.7523216,-4.504336,0.1579035,0.4458403,0.1754284,0.4751917,-0.0175249,-0.02935141,chrX,74145312,0.180762446719024,1
cg16482217,0.04896119,0.650437,0.5166398,0.9284749,-5.530009,0.8476716,0.5672013,0.8141545,0.5739809,0.03351715,-0.006779544,chrX,147800435,0.706023744048792,1
cg16482689,-0.1155319,-1.722816,0.08746976,0.7411615,-4.399584,0.8092863,0.7424609,0.8030727,0.7273531,0.006213548,0.01510779,chrX,68098537,0.057439126077107,1
cg16482873,0.02922941,0.5928042,0.5544155,0.9344366,-5.562212,0.4163951,0.5129352,0.4035468,0.5183393,0.01284836,-0.005404083,chrX,71266547,0.747526547796121,1
cg16486700,-0.1216791,-1.626582,0.1064206,0.7561189,-4.541328,0.3541245,0.4448987,0.3508955,0.4278582,0.003228987,0.01704043,chrX,135311166,0.0706661441204716,1
cg16488059,0.1474263,2.242623,0.02673712,0.6066185,-3.502663,0.08740228,0.5098185,0.1243018,0.5364693,-0.03689949,-0.02665081,chrX,37431783,0.0567908209608196,1
cg16490431,0.07464139,0.7926992,0.4295005,0.9053003,-5.437854,0.7037705,0.6234468,0.6921259,0.6277661,0.0116446,-0.004319274,chrX,17153739,0.607459359118857,1
cg16495758,0.1026757,1.06933,0.2870439,0.866207,-5.207395,0.6800826,0.7610147,0.6639681,0.7755889,0.01611443,-0.01457417,chrX,9688986,0.435901393753314,1
cg16496390,0.1680983,1.125556,0.2625751,0.8570708,-5.15234,0.09272549,0.4054454,0.1163399,0.4343979,-0.02361443,-0.02895253,chrX,18693106,0.404798328548238,1
cg16497626,-0.1032026,-0.9866377,0.3257839,0.8823917,-5.283342,0.8412472,0.7625346,0.8209525,0.7502381,0.02029468,0.01229653,chrX,103031450,0.232640320810796,1
cg16500087,0.022182,0.3061844,0.7599891,0.970648,-5.678191,0.5058082,0.6308538,0.5040534,0.6347557,0.001754815,-0.003901864,chrX,147616470,0.962602137743908,1
cg16501779,0.2012782,2.433325,0.016419,0.5416569,-3.119664,0.08150524,0.579244,0.1090844,0.609234,-0.02757919,-0.02999,chrX,148713353,0.0368070857396411,1
cg16502355,-0.01631545,-0.181788,0.8560525,0.9845981,-5.705553,0.7610961,0.6787027,0.7626431,0.6705984,-0.001546997,0.008104285,chrX,21771431,0.673517695546632,1
cg16503002,0.01616705,0.2703653,0.7873387,0.9753565,-5.687498,0.8489936,0.6743135,0.8401691,0.6746819,0.008824422,-3.683723e-4,chrX,47438892,0.990010968214751,1
cg16505502,-0.01417113,-0.1313999,0.8956767,0.9885642,-5.712669,0.5502081,0.7490878,0.537731,0.7439275,0.01247706,0.005160313,chrX,152953363,0.709165329346328,1
cg16505548,-0.09823421,-0.6221244,0.5350275,0.9298725,-5.5462,0.935003,0.8639662,0.9458966,0.8513654,-0.01089361,0.01260075,chrX,49013750,0.398763552580972,1
cg16507965,0.01122627,0.09456585,0.9248157,0.9892007,-5.716423,0.06029891,0.2685412,0.06880578,0.2590343,-0.008506869,0.00950693,chrX,25034151,0.875905876243179,1
cg16508637,0.003189835,0.06204719,0.9506274,0.9937515,-5.718719,0.793786,0.5133685,0.7773473,0.5137674,0.01643878,-3.988397e-4,chrX,132094977,0.851375851124715,1
cg16508981,0.09438392,0.9805019,0.3287896,0.8832093,-5.288738,0.8240497,0.6913611,0.8063813,0.6998459,0.01766836,-0.008484794,chrX,54669118,0.487743878117451,1
cg16509919,0.1180899,1.15414,0.2507113,0.8538568,-5.123295,0.6610479,0.6863682,0.6478798,0.7014701,0.01316812,-0.01510194,chrX,12898820,0.38950860109608,1
cg16510010,0.1489187,1.144984,0.2544695,0.8570708,-5.132675,0.05445516,0.2920269,0.06904479,0.2993389,-0.01458963,-0.007312016,chrX,133941163,0.39436751701668,1
cg16510200,0.05044754,0.7229253,0.4711172,0.9172321,-5.485301,0.0489975,0.5637155,0.08315835,0.5710335,-0.03416085,-0.007318037,chrX,11129336,0.655052119131892,1
cg16510342,0.06705367,0.7301186,0.4667251,0.9160376,-5.48061,0.7036226,0.6808063,0.6782884,0.682714,0.02533418,-0.001907639,chrX,71505747,0.650075851533376,1
cg16510657,0.07474166,0.9652423,0.3363436,0.8856017,-5.302015,0.1192525,0.3174271,0.1329156,0.326771,-0.01366301,-0.009343947,chrX,100333950,0.496973165106639,1
cg16513681,0.09666496,0.8454102,0.3995461,0.8989727,-5.399147,0.6161783,0.6322632,0.651272,0.6460034,-0.0350937,-0.01374025,chrX,3450978,0.572563547706929,1
cg16513871,-0.07220784,-0.7577311,0.4500813,0.9109416,-5.462173,0.09052348,0.2496434,0.09624791,0.2426077,-0.005724431,0.007035723,chrX,71524750,0.330082714960369,1
cg16515238,-0.01169002,-0.1376875,0.8907156,0.9875971,-5.711906,0.1384112,0.7245638,0.2089472,0.7270251,-0.07053605,-0.002461348,chrX,119444909,0.704680202520162,1
cg16518473,-0.02314888,-0.2299342,0.8185301,0.980069,-5.696616,0.7843575,0.6214571,0.7493523,0.6128587,0.0350052,0.008598391,chrX,110235623,0.64012660661427,1
cg16520030,0.03911658,0.4473221,0.6554402,0.9515859,-5.63029,0.7783487,0.827813,0.7816686,0.831995,-0.003319943,-0.004181955,chrX,131549050,0.855338481398889,1
cg16522302,-0.1288916,-1.46831,0.1446081,0.7825263,-4.757517,0.2818047,0.3531557,0.2776872,0.3382546,0.0041175,0.01490106,chrX,8723447,0.0977717239974651,1
cg16522370,-0.02037523,-0.253206,0.8005376,0.9775519,-5.691548,0.6220525,0.682835,0.6273867,0.6814151,-0.005334195,0.001419898,chrX,89176915,0.624239144937144,1
cg16523424,-0.002558486,-0.02233264,0.9822193,0.9983147,-5.720231,0.1215586,0.225019,0.132906,0.2237962,-0.0113474,0.001222862,chrX,47441779,0.788448106707309,1
cg16523894,-0.01612242,-0.2199626,0.82627,0.9824993,-5.698639,0.2078209,0.2356443,0.2145434,0.2350486,-0.006722499,5.957072e-4,chrX,109121553,0.646985521128798,1
cg16524492,0.05768805,0.4650475,0.6427311,0.9503205,-5.623009,0.06452859,0.08150809,0.07191841,0.08724878,-0.007389827,-0.005740692,chrX,114796308,0.84201329258666,1
